show_id,type,title,country,release_year,description,
80221560,Movie,Christopher Robin,United States,2018,"Now a careworn middle-aged man, Christopher Robin goes on a familiar adventure when his old pal Winnie the Pooh brings him to the Hundred Acre Wood.",
80200961,Movie,The Hard Way,United States,2019,"After learning his brother died on a mission in Romania, a former soldier teams up with two allies to hunt down a mysterious enemy and exact revenge.",
80214580,Movie,F the Prom,United States,2017,"Maddy and Cole were inseparable before high school. Then she got popular; he didn't. But after Maddy is betrayed, she and Cole reunite – to ruin prom.",
80085013,Movie,Everyday I Love You,Philippines,2015,"While patiently waiting for her boyfriend to come out of his coma, Audrey finds herself falling for the caring and successful Ethan.",
81077597,Movie,I Am,"India, Japan",2010,"Four individuals in modern India grapple with their identities amid social taboos, trauma and brutal sexual discrimination in this quartet of stories.",
80049193,Movie,Kid Kulafu,Philippines,2015,"Growing up in poverty and political turmoil, he found his way out in the ring. The early years of world-famous boxer Manny Pacquiao unfolds in this biopic.",
70039783,Movie,My Only Mother,,2013,"After the untimely demise of her first three husbands, a stoic single mom is left to raise twelve children on her own and provide for her big family.",
81010871,Movie,No Other Woman,Philippines,2011,"A happily married man gives in to temptation when a wealthy client pursues him, setting off a torrid love triangle.",
81004270,Movie,The Dawn Wall,"Austria, United States",2017,Cameras follow Tommy Caldwell and Kevin Jorgeson as they take on the staggering challenge of free-climbing Yosemite’s most formidable rock formation.,
80224924,Movie,Expedition China,,2017,"Cinematographers visit the remote forests and mountains of China in hopes of capturing footage of pandas, monkeys, red-crowned cranes and more.",
70051671,Movie,Employee of the Month,United States,2006,Warehouse workers Vince and Zack compete in a full-on war to be named Employee of the Month and win a date with their dream girl.,
80144408,TV Show,Maggie & Bianca: Fashion Friends,Italy,2017,"Originally polar opposites, an American fashion student and the daughter of an industry mogul form an everlasting bond and start a rock band in Milan.",
81038545,Movie,Mercy Black,United States,2019,"Fifteen years after a traumatic crime, a woman is released from psychiatric care and tries to drive out an evil spirit that continues to haunt her.",
81044496,Movie,The Burial of Kojo,"Ghana, United States",2018,"When a man is left to die inside an illegal gold mine, his daughter travels through a magical landscape to save him.",
80235932,TV Show,Trailer Park Boys: The Animated Series,Canada,2019,"Nova Scotia’s favorite miscreants have always been super sketchy. Now, carrying on from the Season 12 finale, the boys have become complete cartoons.",
80232149,TV Show,"Bure Kaam Bura Natija, Kyun Bhai Chacha Haan Bhatija",,2017,"A clever uncle-nephew duo solves mysteries, crimes and other problems for the citizens of a colorful town where something zany is always going down.",
80170720,TV Show,Dandy,Mexico,2016,A law professor is enlisted by Mexico's attorney general to join a special operations unit infiltrating the capital's most notorious drug cartel.,
80176592,Movie,Revolt,United Kingdom,2017,"Following a devastating alien invasion, an American soldier and a French foreign aid worker attempt to find refuge in the Kenyan countryside.",
80170381,TV Show,Th Eena Meena Deeka Chase Comedy Show,India,2015,"A hungry fox and three resourceful, surprisingly formidable birds turn the animal kingdom on its head in this lively animated series.",
80142103,Movie,Bottom of the World,"Canada, United States",2017,"En route to a fresh start in Los Angeles, young couple Alex and Scarlett stop over in a sleepy Southwestern town that loosens their grip on reality.",
80179907,Movie,Bridget Christie: Stand Up for Her,United Kingdom,2016,"Performing stand-up for a packed house in London's Hoxton Hall, comedian Bridget Christie dives into the politics of gender, sex and equality.",
80152842,Movie,FirstBorn,United Kingdom,2016,A young couple fights supernatural foes in an attempt to save their daughter from the dark and mysterious forces that follow her every move.,
80049928,TV Show,Five Came Back,United States,2017,Five acclaimed contemporary directors tell the story of five legendary Hollywood filmmakers who enlisted in the armed forces to document World War II.,
70296765,Movie,GLOW: The Story of the Gorgeous Ladies of Wrestling,United States,2012,"This engaging documentary chronicles the 1980s phenomenon ""The Gorgeous Ladies of Wrestling,"" which elevated its female grapplers to star status.",
80131168,Movie,Hiroshima: The Real History,United Kingdom,2015,This detailed examination of the 1945 Hiroshima bombing includes the prelude to and aftermath of history's controversial first use of atomic weapons.,
80119190,Movie,Know Your Enemy - Japan,United States,1945,"Though culturally insensitive by modern standards, this propaganda film examines the history of Japan from the 16th century through the 1930s.",
80119187,Movie,Let There Be Light,United States,1946,Some returning combat veterans suffer scars that are more psychological than physical. This film follows patients and staff during their treatment.,
80048568,TV Show,London Spy,United Kingdom,2015,"When his reclusive-banker lover disappears, a hard-partying young British hedonist plunges into the dangerous world of espionage to find the truth.",
80178464,TV Show,Monkey Planet,United Kingdom,2014,"Join zoologist Dr. George McGavin for a fascinating, up-close look at the habits and behaviors of primates, our closest animal relatives.",
80119192,Movie,Nazi Concentration Camps,United States,1945,"Shocking footage shows Nazi concentration camps after liberation, including Buchenwald and Ohrdruf, where Gen. Eisenhower ordered local Nazis to tour.",
70202593,TV Show,North & South,United Kingdom,2004,"When her father moves his family to an industrial mill town, the parson's daughter, Margaret Hale, struggles to adapt to her harsh new surroundings.",
60027945,Movie,Prelude to War,United States,1942,"Frank Capra's documentary chronicles the rise of authoritarianism in Germany, Italy and Japan as America prepares for a defense of liberty.",
80119188,Movie,San Pietro,United States,1945,"After the Allies invade Italy, the Liri Valley town of San Pietro becomes an example of the brutal effects of combat, both for soldiers and civilians.",
60027942,Movie,The Battle of Midway,United States,1942,"Director John Ford captures combat footage of the Battle of Midway, an air and sea campaign that was a turning point in the war in the Pacific.",
80115857,Movie,The Discovery,United States,2017,"A scientist whose proof of an afterlife caused a rash of suicides forges ahead with his research, while his disapproving son falls for a troubled woman.",
70281026,TV Show,The Fear,United Kingdom,2012,"Richie Beckett is an aging Brighton crime boss who's struggling with the onset of dementia, just as a rival gang is trying to take over his territory.",
70304244,TV Show,The Great Train Robbery,United Kingdom,2013,"This two-part tale delivers the true story of the Great Train Robbery of 1963, the biggest one in England's history.",
80119194,Movie,"The Memphis Belle: A Story of a
Flying Fortress",United States,1944,This documentary centers on the crew of the B-17 Flying Fortress Memphis Belle as it prepares to execute a strategic bombing mission over Germany.,
80179057,TV Show,The Murder Detectives,United Kingdom,2015,"This series tracks the ups and downs of an 18-month investigation into the 2014 stabbing murder of teenager Nicholas Robinson in Bristol, England.",
80119191,Movie,The Negro Soldier,United States,1944,This documentary urged African Americans to enlist and join in the effort to be part of America's continuing fight in World War II.,
80119193,Movie,Thunderbolt,United States,1947,"A P-47 Thunderbolt squadron is shown in preparation, at play and in bombing raids aiming to halt Nazi supply lines and aid Allied ground troops.",
80119189,Movie,Tunisian Victory,"United States, United Kingdom",1944,"British and American troops join forces to liberate a Nazi stranglehold in North Africa, sharing battles, hard work and a peaceful Christmas dinner.",
80119186,Movie,Undercover: How to Operate Behind Enemy Lines,United States,1943,This World War II-era training film dramatizes how secret agents should act while undercover and how to avoid capture by enemies.,
70013050,Movie,Why We Fight: The Battle of Russia,United States,1943,This installment of Frank Capra's acclaimed documentary series highlights the need for a Russo-American alliance to defeat the Nazis.,
80173770,TV Show,Wild Alaska,United Kingdom,2015,"The natural bounty of Alaska sustains its diverse species through extreme weather conditions in three seasons, each with its rewards and challenges.",
